dr2_source_id,dr3_source_id,n_sectors,period,uncertainty,pdm_period,lsp_period,pdm_power,lsp_power,teff_curtis20,p2p_rms,a_90_10,snr,ra,dec,pmra,pmdec,parallax,radial_velocity,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag,phot_bp_mean_mag_0,phot_rp_mean_mag_0,phot_g_mean_mag_0,X,Y,Z,U,V,W,v_l,v_b,in_meingast,in_kerr,in_kc,in_cg,in_jaehnig,in_lodieu,in_moranta,in_heyl,manual_check,flag_quality_period,flag_benchmark_period,in_gyro_sample,flag_nbhr_count
251373616815391744,251373616815391744,1,,,0.152,0.245,0.97,0.014,4249.0,779464.9,1488545.67,18.89,56.448,50.993,1.737,-2.412,2.029,,20.854,19.592,20.74,11.694,10.708,11.737,-415.15,252.52,-23.95,,,,6.58,-1.927,False,False,False,False,False,True,False,False,,False,False,False,False
252773535636448128,252773535636448128,1,,,7.384,1.837,0.943,0.045,3295.0,29570.6,60262.27,3.41,70.004,43.663,15.843,-36.076,6.318,,18.569,15.651,16.872,12.443,9.593,10.801,-148.39,52.9,-5.05,,,,28.024,-9.034,False,False,True,False,False,False,False,False,,False,False,False,False
2178057497266198272,2178057497266198272,2,,,0.104,6.783,0.905,0.083,3256.0,37006.67,73055.58,3.68,324.931,56.102,18.915,8.4,6.532,,18.92,16.012,17.251,12.943,10.065,11.298,-22.33,150.66,7.05,,,,14.27,-4.488,False,False,True,False,False,False,False,False,,False,False,False,False
271186124857736576,271186124857736576,1,,,5.091,4.844,0.958,0.025,3654.0,7512.01,15088.47,4.31,66.68,51.602,10.619,-35.481,5.202,,16.429,14.142,15.558,9.771,7.587,8.976,-170.36,86.68,6.37,,,,29.817,-15.448,False,False,False,False,False,True,False,False,,False,False,False,False
2125860106874705792,2125860106874705792,1,,,,,,,,,,,292.647,42.97,3.682,1.339,5.502,-21.91,9.218,8.8,9.071,2.865,2.474,2.729,44.37,171.64,36.09,-18.74,-31.97,-13.85,2.436,-2.314,False,False,True,False,False,False,False,False,,False,True,False,True
433369072115027712,433369072115027712,1,,,0.104,0.519,0.953,0.33,4596.0,626438.05,1213968.08,25.75,47.047,45.604,20.727,-12.126,5.15,,20.956,19.199,20.466,14.343,12.656,13.897,-158.33,104.62,-36.16,,,,21.995,0.11,False,False,False,False,False,True,False,False,,False,False,False,False
440285588669406336,440285588669406336,1,,,0.104,11.706,0.904,0.073,3073.0,15647.71,37791.21,35.91,43.368,50.499,35.18,-32.673,8.265,,18.698,15.42,16.74,13.175,9.962,11.27,-94.12,73.64,-16.15,,,,26.421,-7.452,False,True,True,False,False,False,False,False,,False,True,False,True
460737741896593536,460737741896593536,1,,,0.285,0.285,0.609,0.392,,29651.35,74330.47,22.51,43.536,57.665,39.076,-36.173,9.64,,19.249,15.807,17.166,14.138,10.718,12.073,-77.76,68.16,-2.3,,,,25.13,-7.101,False,False,True,False,False,False,False,False,,False,True,False,False
248238737367111040,248238737367111040,1,,,,,,,3240.0,,,,54.825,47.792,21.838,-27.979,5.455,,19.733,16.625,17.886,13.159,10.193,11.427,-156.79,91.27,-19.09,,,,29.614,-8.08,False,True,True,True,False,True,False,False,,False,False,False,False
2127957700182224256,2127957700182224256,2,,,0.704,0.704,0.461,0.542,3209.0,18422.8,53490.12,17.26,293.874,45.224,4.431,1.117,5.953,,18.33,15.39,16.635,12.159,9.247,10.486,34.14,160.15,34.02,,,,2.376,-2.735,False,False,True,False,False,False,False,False,,False,True,False,False
188259553438075392,188259553438075392,1,,,,,,,5473.0,,,,77.373,38.664,14.976,-26.848,5.742,11.13,11.896,10.924,11.5,5.544,4.633,5.179,-169.4,36.77,-2.02,-27.27,-34.38,-10.58,25.058,-3.247,False,False,True,False,False,False,False,False,,False,True,False,True
172910744773671936,172910744773671936,1,,,2.367,2.373,0.463,0.547,3246.0,13906.81,41571.08,8.83,67.209,33.535,18.188,-30.036,6.115,,18.083,15.082,16.349,11.754,8.891,10.131,-155.76,37.52,-28.99,,,,26.564,-5.392,True,True,False,False,False,False,False,False,,False,True,False,False
434028886466934528,434028886466934528,1,,,0.149,0.131,0.964,0.015,3317.0,43352.48,82162.44,22.46,43.598,46.42,27.741,-19.596,5.307,,19.342,16.392,17.637,12.831,9.955,11.185,-148.78,108.07,-36.56,,,,29.925,-3.989,False,True,False,False,False,True,False,False,,False,False,False,False
144111786463858816,144111786463858816,1,,,4.042,1.22,0.905,0.5,4115.0,438983.04,967676.23,4.7,44.958,41.637,11.971,-13.939,4.148,,20.748,18.696,19.92,13.695,11.705,12.911,-194.6,125.23,-61.91,,,,19.607,-7.142,False,False,False,False,False,True,False,False,,False,False,False,False
248530756489222912,248530756489222912,1,,,0.104,0.235,0.936,0.293,3656.0,815408.75,1496788.86,25.83,56.831,48.566,1.477,-16.122,4.029,,21.984,19.374,20.69,14.703,12.237,13.521,-213.68,121.45,-19.67,,,,13.039,-13.716,False,False,False,False,False,True,False,False,,False,False,False,False
510033692897797760,510033692897797760,1,,,0.104,11.182,0.815,0.164,3239.0,23791.55,74782.45,4.25,21.385,59.042,32.135,-15.178,6.871,,18.03,15.109,16.355,12.163,9.272,10.512,-87.71,115.09,-8.73,,,,23.272,-7.421,False,False,True,False,False,False,False,True,,False,True,False,False
249010457091505280,249010457091505280,1,,,,,,,3169.0,,,,54.441,48.096,21.521,-26.158,5.453,,19.18,16.059,17.351,12.593,9.621,10.886,-156.26,92.39,-18.81,,,,28.424,-7.148,True,True,True,True,True,True,False,True,,False,True,False,False
448150842016040448,448150842016040448,2,,,13.436,0.109,0.97,0.166,5309.0,701825.4,1662099.65,4.17,53.134,55.016,20.759,-33.133,5.053,,20.622,19.657,20.147,13.695,12.908,13.31,-160.63,113.79,-2.68,,,,33.641,-14.143,False,False,False,False,False,True,False,False,,False,False,False,False
249902882575967488,249902882577120000,1,,,0.104,10.59,0.835,0.403,3424.0,448240.95,1006779.49,31.45,54.362,50.493,44.408,-39.246,7.003,,21.791,18.528,20.004,15.743,12.638,14.086,-120.24,75.32,-9.97,,,,39.801,-3.636,False,False,False,False,False,True,False,False,,False,False,False,False
2126150240504643968,2126150240504643968,1,,,14.0,4.775,0.899,0.063,3206.0,8679.37,19761.85,2.86,291.604,43.963,7.187,-1.038,4.227,,17.281,14.323,15.583,10.356,7.433,8.686,55.21,222.72,51.39,,,,2.423,-7.723,False,False,True,False,False,False,False,False,,False,False,False,False
441158703978850944,441158703978850944,1,,,0.104,13.084,0.897,0.088,3876.0,490901.63,993195.92,2.68,43.874,52.913,19.167,-7.135,3.091,,21.848,19.334,20.552,13.766,11.493,12.655,-248.65,200.44,-30.23,,,,30.872,3.798,False,False,False,False,False,True,False,False,,False,False,False,False
246120906175479296,246120906175479296,1,,,1.035,0.113,0.963,0.017,4371.0,971570.35,1812004.72,8.88,62.402,47.608,3.849,-5.181,3.338,,21.289,19.77,20.685,13.6,12.204,13.071,-266.49,130.88,-14.95,,,,8.938,-1.688,False,False,False,False,False,True,False,False,,False,False,False,False
243105083218241664,243105083218241664,1,,,0.455,0.456,0.441,0.553,3190.0,7307.82,30314.12,28.1,51.956,47.459,24.792,-26.73,6.524,,17.468,14.343,15.629,11.283,8.3,9.559,-128.94,79.3,-19.67,,,,25.743,-5.789,False,True,True,False,False,True,False,False,,False,False,False,False
251005761459465600,251005761459465600,1,0.504,2.19e-05,0.504,0.504,0.292,0.616,3480.0,9472.79,38224.83,26.17,60.339,51.722,18.178,-26.045,5.24,,16.839,14.306,15.462,10.205,7.777,8.908,-164.6,94.65,-2.36,,,,27.734,-6.961,True,True,True,False,False,True,False,False,g,True,True,True,False
442860022127800320,442860022127800320,1,,,,,,,3239.0,,,,49.048,51.451,29.736,-38.087,5.984,,21.281,18.252,19.628,14.828,11.978,13.32,-135.1,95.95,-14.8,,,,35.776,-13.143,False,False,False,False,False,True,False,False,,False,False,False,False
2069222166985430656,2069222166985430656,2,,,0.606,0.606,0.615,0.382,,358.67,1956.74,35.6,305.308,43.589,6.046,1.346,4.407,-21.9,7.837,7.856,7.858,0.966,1.03,1.002,36.09,222.16,15.3,-19.36,-32.73,-13.2,4.846,-4.516,False,False,True,False,False,False,False,False,,False,True,False,True
459465194626557952,459465194626557952,1,,,0.104,0.951,0.63,0.16,,402451.72,2900374.43,100.92,44.51,55.196,46.58,-73.889,4.554,,21.479,19.098,20.586,14.351,12.153,13.595,-167.92,138.96,-12.23,,,,78.385,-45.038,False,False,False,False,False,True,False,False,,False,False,False,False
439476485548772096,439475729635634432,1,,,0.104,13.436,0.67,0.352,3789.0,44980.86,124362.69,41.12,43.462,49.726,13.647,-23.886,5.244,,18.122,16.039,17.352,11.533,9.528,10.818,-148.68,114.61,-27.57,,,,20.755,-13.476,False,False,False,False,True,True,False,False,,False,False,False,False
444727821798106752,444727821798106752,1,,,5.065,2.516,0.238,0.376,3184.0,79876.0,1180195.72,42.87,58.516,55.719,22.053,-23.365,5.801,,19.696,16.63,17.99,13.225,10.315,11.646,-143.34,94.2,4.9,,,,25.938,-3.234,False,True,False,False,False,False,False,False,,False,False,False,False
242044015838635136,242044015838635136,1,,,0.49,0.49,0.908,0.097,3756.0,850970.71,1642746.65,12.61,52.861,46.116,9.574,-16.957,4.636,,21.822,19.238,20.585,14.906,12.437,13.758,-183.32,107.12,-30.41,,,,17.912,-8.441,False,False,False,False,False,True,False,False,,False,False,False,False
443242587752262912,443242587752262912,2,,,0.104,7.384,0.918,0.091,3375.0,300727.44,828014.45,54.98,53.379,52.894,24.569,-37.536,4.655,,21.195,18.18,19.551,13.956,11.243,12.557,-177.01,119.25,-9.05,,,,42.295,-16.598,False,False,False,False,False,True,False,False,,False,False,False,False
453465056595578368,453465056595578368,1,,,0.284,0.285,0.688,0.312,3176.0,22312.92,74128.75,28.17,42.455,53.786,28.381,-18.105,6.288,,18.293,15.176,16.463,12.095,9.083,10.351,-120.79,101.47,-13.84,,,,25.119,-2.795,False,True,False,False,False,True,False,False,,False,True,False,False
249149029917670016,249149029917670016,1,,,,,,,,,,,52.654,48.103,21.285,-26.856,5.616,7.23,5.786,5.814,5.807,-0.754,-0.599,-0.691,-149.99,92.17,-20.4,-30.88,-32.49,-16.19,27.593,-8.226,False,True,True,True,False,True,False,True,,False,False,False,True
161093163734221056,161093163734221056,1,,,5.636,5.573,0.917,0.065,3406.0,11080.58,24545.57,4.52,71.15,32.015,17.484,-23.401,5.007,-1.71,17.109,14.377,15.565,10.273,7.702,8.856,-193.24,34.65,-30.28,-14.08,-39.62,-8.47,27.468,-1.538,False,True,False,False,False,False,False,False,,False,False,False,False
238639863418126720,238639863418126720,1,,,7.848,7.973,0.81,0.137,6432.0,308.22,1239.0,6.56,53.301,44.157,26.635,-30.845,6.908,-0.3,9.65,8.994,9.403,3.659,3.082,3.448,-124.5,68.7,-23.95,-23.03,-36.64,-13.48,27.11,-6.428,True,True,True,False,False,False,False,False,,False,True,False,True
1112647944167397504,1112647944167397504,3,,,0.104,10.16,0.487,0.621,3932.0,1687.41,6704.57,6.11,102.015,71.299,2.358,-45.826,7.771,6.97,14.298,12.468,13.402,8.733,6.912,7.843,-93.27,68.62,55.09,-33.78,-29.94,-7.33,27.68,-3.478,False,False,False,False,False,False,False,True,,False,True,False,True
446805383378441984,446805383378441984,1,,,,,,,3432.0,,,,49.225,54.612,45.117,-82.0,4.999,,21.441,18.948,20.383,14.492,12.196,13.584,-158.85,119.56,-8.21,,,,77.0,-43.204,False,False,False,False,False,True,False,False,,False,False,False,False
119707717861726080,119707717861726080,1,,,0.144,3.385,0.952,0.216,3494.0,426961.03,800187.21,21.13,52.563,28.565,17.563,-19.643,4.324,,21.364,18.887,20.171,14.275,11.919,13.175,-200.15,71.44,-87.62,,,,28.263,-5.089,False,False,False,False,False,False,False,True,,False,False,False,False
436513988907722624,436513988907722624,1,,,0.104,6.924,0.656,0.389,4066.0,2202.65,7890.26,53.3,48.945,49.802,24.301,-24.769,5.759,-0.75,14.754,12.937,13.866,8.287,6.577,7.469,-141.42,97.42,-19.68,-25.56,-35.85,-13.78,27.628,-6.731,True,True,True,True,True,True,False,True,,False,True,False,True
203207684598407296,203207684598407296,1,,,0.117,6.56,0.957,0.034,,58766.07,113672.23,3.66,70.107,41.259,30.151,-49.456,9.509,,20.197,16.732,18.077,15.059,11.615,12.956,-99.68,31.94,-6.17,,,,28.356,-5.025,True,False,False,False,False,False,False,False,,False,False,False,False
417041637979226880,417041637979226880,2,,,0.104,8.444,0.607,0.426,3203.0,21676.69,86117.96,58.96,12.629,53.284,23.311,-9.154,4.765,,18.726,15.74,17.008,11.941,9.05,10.299,-111.53,173.02,-34.48,,,,23.033,-9.142,True,False,False,False,False,False,False,True,,False,True,False,True
470088744688675456,470088744688675456,1,,,0.21,5.364,0.958,0.023,3362.0,592605.2,1339974.52,24.19,61.299,57.886,16.924,-15.02,4.564,,21.48,19.467,20.667,14.597,12.66,13.836,-181.0,120.13,16.22,,,,23.369,0.123,False,False,False,False,False,True,False,False,,False,False,False,False
271094178196435328,271094178196435328,1,,,7.121,6.876,0.966,0.026,,109800.58,209012.97,3.24,66.681,51.176,21.342,-37.544,7.331,,21.047,17.468,18.906,15.222,11.742,13.162,-121.39,60.96,3.83,,,,26.946,-6.94,False,True,False,False,False,False,False,False,,False,False,False,False
244596502021427456,244596502021427456,1,,,0.104,7.91,0.757,0.177,,266.92,1631.28,9.31,56.472,45.6,23.209,-27.745,6.263,0.93,7.596,7.522,7.582,1.366,1.386,1.384,-139.37,73.97,-19.53,-23.84,-35.71,-12.87,26.685,-5.605,True,True,True,True,False,True,False,False,,False,True,False,True
506830540646642560,506830540646642560,1,,,,,,,3898.0,,,,33.236,58.873,32.84,-19.394,6.511,-13.13,14.278,12.385,13.342,8.281,6.417,7.364,-104.83,111.22,-5.99,-21.62,-40.48,-12.64,27.001,-5.984,True,False,False,False,False,False,False,False,,False,False,False,True
238387521201284608,238387521201284608,1,,,0.279,0.349,0.965,0.031,3509.0,321169.96,593460.96,14.98,54.605,43.75,28.797,-28.511,5.637,,21.411,18.331,19.665,14.967,11.996,13.31,-154.02,81.47,-28.63,,,,33.612,-4.599,False,False,False,False,False,True,False,False,,False,False,False,False
432736101310761984,432736101310761984,1,,,0.104,8.816,0.588,0.322,3070.0,25431.71,212193.79,12.85,44.325,43.603,29.514,-27.878,6.995,,18.653,15.43,16.734,12.781,9.615,10.908,-114.58,77.78,-33.21,,,,26.502,-7.009,False,True,False,False,False,False,False,False,,False,True,False,False
276091978242382720,276091978242382720,1,,,0.104,5.364,0.767,0.23,6342.0,104642.84,316897.25,43.16,62.859,54.395,29.468,-15.147,5.422,,20.789,20.119,20.555,14.254,13.671,14.059,-157.9,93.27,7.32,,,,27.739,7.858,False,False,False,False,False,True,False,False,,False,False,False,False
233448141308897152,233448141308897152,1,,,0.208,0.16,0.872,0.23,3433.0,628109.91,1321149.74,20.95,60.464,45.355,29.47,-44.673,6.624,,21.73,18.815,20.255,15.673,12.843,14.265,-134.93,64.76,-14.28,,,,36.804,-10.039,False,False,False,False,False,True,False,False,,False,False,False,False
2007696172060857600,2007696172060857600,3,,,1.303,1.305,0.68,0.249,3339.0,157192.78,613503.61,15.07,337.691,57.182,20.889,3.661,5.131,,20.112,17.026,18.28,13.545,10.526,11.768,-49.32,187.52,-2.02,,,,18.213,-6.954,False,False,False,False,False,False,False,True,,False,False,False,False
441690936328665728,441690936328665728,1,,,,,,,5395.0,,,,51.14,49.72,23.548,-26.695,5.869,-7.13,12.185,11.122,11.743,5.743,4.795,5.36,-140.99,92.68,-17.25,-19.76,-39.67,-13.79,27.659,-7.369,True,True,True,True,True,True,False,True,,False,False,False,True
469585546323619328,469585546323619328,1,,,0.104,11.438,0.909,0.073,3252.0,62874.87,127028.26,30.65,58.616,56.659,21.381,-33.022,5.168,,19.047,15.981,18.042,12.334,9.419,11.452,-159.7,107.19,8.04,,,,34.255,-10.754,False,False,False,False,False,True,False,False,,False,False,False,False
509352785963230848,509352785963230848,1,,,5.542,5.512,0.763,0.173,3133.0,23826.54,62521.78,5.04,22.924,59.351,34.721,-16.798,7.407,,18.419,15.342,16.62,12.729,9.677,10.95,-82.79,105.78,-7.11,,,,23.542,-7.133,False,False,True,False,False,False,False,True,,False,True,False,False
409158517564063360,409158517565810304,1,,,2.34,0.334,0.447,0.464,3268.0,32655.38,225714.06,54.11,23.986,55.019,23.924,-12.439,4.883,,18.104,15.213,16.453,11.408,8.592,9.817,-128.12,156.28,-25.55,,,,24.833,-7.83,False,False,False,False,False,False,False,True,,False,True,False,False
273840556382648448,273840556382648448,1,,,0.407,0.407,0.914,0.087,3219.0,12652.31,28134.03,17.09,70.444,54.41,23.785,-62.615,10.354,,17.437,14.487,15.791,12.498,9.558,10.86,-85.03,44.29,9.19,,,,28.705,-10.567,False,False,True,False,False,False,False,False,,False,False,False,False
441493745791802496,441493745791802496,1,,,0.104,14.0,0.728,0.317,3222.0,38011.09,131539.85,45.97,52.392,48.982,22.658,-25.746,5.654,,19.081,15.944,17.242,12.547,9.573,10.841,-148.12,93.35,-18.36,,,,27.784,-6.886,True,True,True,True,True,True,False,True,,False,True,False,False
427035030443328000,427035030443328000,3,,,13.619,2.26,0.933,0.052,3296.0,151012.33,337437.98,7.5,11.09,60.189,24.82,-7.62,4.659,,20.583,17.425,18.674,13.721,10.679,11.906,-113.15,180.72,-9.66,,,,24.893,-8.398,True,False,False,False,False,False,False,False,,False,False,False,False
436723205354481408,436723205354481408,1,1.63,9.78e-05,1.63,1.63,0.127,0.886,3383.0,8734.22,55161.4,23.72,48.404,50.121,23.111,-24.436,5.581,,17.387,14.63,15.836,10.823,8.21,9.387,-145.09,101.7,-20.03,,,,27.438,-7.46,True,True,True,True,True,True,False,True,g,True,True,True,False
436477460205283584,436477460205283584,1,,,0.125,14.0,0.663,0.36,,340.59,2274.01,90.63,49.687,49.77,23.477,-24.662,5.682,-6.73,7.983,7.823,7.938,1.442,1.418,1.446,-144.11,97.7,-19.25,-20.37,-39.13,-13.21,27.445,-6.813,True,True,True,True,True,True,False,True,,False,True,False,True
239396086898738048,239396086899463936,1,,,0.146,0.181,0.958,0.026,3084.0,236426.48,446498.66,21.2,49.883,41.145,36.418,-55.128,4.546,,22.02,18.393,19.74,15.083,11.606,12.927,-185.59,103.92,-50.94,,,,63.022,-26.87,False,False,False,False,False,True,False,False,,False,False,False,False
442116138087720064,442116138087720064,2,,,1.607,1.455,0.954,0.025,3600.0,715962.7,1447187.86,7.65,54.73,51.295,27.489,-72.959,6.448,,21.812,19.195,20.674,15.586,13.095,14.546,-130.25,82.52,-8.71,,,,47.964,-30.956,False,False,False,False,False,True,False,False,,False,False,False,False
253639985161262080,253639985161262080,1,,,0.18,4.378,0.794,0.074,,1313.88,2291.76,18.67,66.57,44.753,19.559,-38.03,7.299,5.02,8.541,8.149,8.407,2.74,2.4,2.627,-126.3,51.27,-6.92,-25.35,-35.05,-15.47,26.484,-8.027,False,True,True,False,False,False,False,False,,False,True,False,True
436588549539917184,436588549539917184,1,,,0.104,12.75,0.781,0.155,3234.0,24003.92,62079.05,36.27,47.423,49.351,27.822,-40.985,6.703,,18.797,15.78,17.046,12.714,9.812,11.055,-120.43,84.87,-19.23,,,,31.571,-14.864,False,False,False,False,False,True,False,False,,False,False,False,False
435686911347310208,435686911347310208,1,,,0.104,10.16,0.69,0.221,,148406.67,594933.59,59.52,49.581,49.243,22.025,-23.324,5.118,,21.289,18.439,19.902,14.534,11.834,13.267,-160.18,107.67,-22.98,,,,28.656,-7.265,False,False,False,False,False,True,False,False,,False,False,False,False
272054949499632256,272054949499632256,1,,,0.666,0.665,0.82,0.183,3176.0,17049.76,39297.65,13.0,67.498,52.298,24.802,-44.723,8.446,,18.241,15.237,16.527,12.792,9.833,11.115,-104.91,53.74,5.67,,,,27.717,-7.111,False,True,True,False,False,False,False,False,,False,False,False,False
441490447255839360,441490447255839360,1,,,0.104,4.009,0.934,0.041,3776.0,535743.31,1252023.99,34.75,51.502,49.524,29.18,-13.705,2.727,,21.056,19.255,20.553,12.679,11.099,12.322,-303.0,196.84,-37.14,,,,54.856,8.507,False,False,False,False,False,True,False,False,,False,False,False,False
440637294951753088,440637294951753088,1,,,0.104,14.0,0.731,0.332,3623.0,25947.89,102770.56,4.79,41.972,51.641,24.576,-24.64,5.338,,17.089,14.802,15.889,10.506,8.314,9.376,-143.06,117.28,-22.93,,,,29.045,-10.114,False,True,False,True,False,True,False,False,,False,False,False,True
248888789258269824,248888789258269824,1,2.692,0.000681,2.692,2.685,0.091,0.925,3391.0,11152.83,100311.41,23.48,53.384,47.531,19.696,-23.137,5.041,,17.64,14.913,16.115,10.894,8.292,9.468,-168.24,100.43,-23.33,,,,27.585,-6.859,True,True,True,False,False,True,False,False,g,True,True,True,False
525425756171519488,525425756171519488,3,,,0.872,0.872,0.525,0.488,3244.0,7384.33,49193.12,36.02,21.958,66.616,43.966,-19.609,9.527,,16.863,13.982,15.241,11.744,8.873,10.129,-62.13,83.9,7.46,,,,22.973,-6.555,False,False,True,False,False,False,False,False,,False,True,False,False
440692682851035520,440692682851035520,1,,,0.125,14.0,0.835,0.199,3477.0,3741.8,8400.68,30.43,43.726,51.981,28.247,-28.587,6.844,36.02,16.035,13.547,14.692,10.059,7.64,8.769,-113.17,90.1,-15.91,-54.84,-11.17,-19.63,26.374,-8.565,False,True,True,False,False,False,False,False,,False,True,False,True
272118545078492160,272118545078492160,1,,,0.104,7.973,0.807,0.147,3239.0,126836.92,740008.87,83.12,67.038,52.575,16.626,-36.142,5.824,,19.591,16.543,17.794,13.233,10.286,11.517,-151.41,78.88,8.18,,,,30.474,-10.519,False,False,False,False,False,True,False,False,,False,False,False,False
