dr2_source_id,_2MASS,EPIC,CWW,NOMAD1,RA_ICRS,DE_ICRS,pmRA,pmDE,e_pmRA,Source,plx,e_plx,epsi,sepsi,Gmag,BP-RP,e_BP-RP,Jmag,Kmag,eJ-K,RVGaia,e_RVGaia,RV,o_RV,eRV,dRV,delTrv,Member,pBin,WBin,SpBin,rad,drad,f_drad,pmd,dplx,dcmd,AO,nmag,nrad,Teff,Mass,SpT,K2_PTF,Prot,r_Prot,sigmaLC,RvarLC,Bench,Notes,Cl,O19,SimbadName,_RA_icrs,_DE_icrs,dr2_bp_rp,dr3_source_id,angular_distance,magnitude_difference,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_expected_sig_to_noise,vbroad,vbroad_error,l,b,ecl_lon,ecl_lat,non_single_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,azero_gspphot,ag_gspphot,ebpminrp_gspphot,Teff_Curtis20,nbhr_count,flag_nbhr_count,abs_magnitude_difference,flag_bad_gaiamatch,M_G,flag_ruwe_outlier,flag_possible_binary,flag_benchmark_period
4081223953548454656,J19111900-2141099,216809289,0,0683-0883275,287.82919999999996,-21.686263888888885,-0.562,-27.556,0.169,GaiaDR2 ,3.607,0.0788,0.213,14.1,9.9287,0.7873,0.001476,8.966,8.64,0.031,44.6,0.34,,3.0,,3.1,,Yes,   ,Yes,No,5.45,41.439, ,0.998,0.3554,,   ,,,6283.4,1.521,F8,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4081223953548454656,287.82920249999995,-21.686145277777776,0.7873,4081223953548454656,0.2188354,0.0074129105,287.82920000612296,-21.68626774902818,3.7124686920939105,0.065919116,56.318542,-0.603014323584437,-27.670762534422405,3.8351893,4860.669,9.936097,1896.0952,1305377.0551063353,4086.376,1.2032627,0,0,0,0,0.7782278,0.30068588,0.47754192,44.22578,0.19269687,1,69.08491,,,15.415850445127392,-13.894744610821771,286.53094151929395,0.7356606739875289,0,,,,,,,6243.860901351154,0,False,0.0074129105,False,2.784411144372651,True,True,False
4087505708313800576,J19084205-1725511,219143535,0,0725-1066587,287.17522999999994,-17.431001111111108,0.059,-25.169,0.098,GaiaDR2 ,3.1188,0.0479,0.0,0.0,9.9762,0.7872,0.002385,8.965,8.695,0.028,,,,0.0,,,,Yes,   ,No ,N/A,2.183,17.423, ,1.75,-0.1328,,   ,,,6283.8,1.521,F8,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4087505708313800576,287.1752297222222,-17.4308925,0.7872,4087505708313800576,0.11168083,0.003900528,287.1752251851499,-17.4310049204988,3.154818681089453,0.018164216,173.68318,-0.1336093966852432,-25.309447062466678,0.9384249,5240.4126,9.980084,2728.012,1251695.2461858345,4091.4915,1.1995412,0,0,0,0,0.78207684,0.30614185,0.47593498,,,,,,,19.121449587351254,-11.565713000925703,286.4289254198251,5.034078567772112,0,6074.162,6068.1094,6080.421,0.2213,0.1884,0.1016,6244.121031242817,0,False,0.003900528,False,2.474956438315793,False,False,False
4183915388953023616,J19172865-1633313,219515762,24,0734-0822598,289.36938999999995,-16.558819999999997,-0.093,-29.816,0.115,GaiaDR2 ,3.1734,0.0483,0.0,0.0,9.987,0.6679,0.002594,9.115,8.903,0.031,43.6,1.42,40.6848,10.0,4.687,-2.406,4345.54,Yes,No ,Yes,SB1-Short,0.328,7.48, ,3.297,-0.0782,,No ,,,6705.9,1.521,F2,A_N,5.71,K2  ,0.7487000000000001,0.9947000000000001,No,,0,O19,Gaia DR2 4183915388953023616,289.3693905555555,-16.558691666666665,0.6679,4183915388953023616,0.32247913,0.0059480667,289.3693881256123,-16.55882445998747,3.222600875496558,0.01466806,219.70192,-0.11071462109214325,-29.793769814920182,0.93706673,4697.848,9.992969,2896.9238,1165673.857043722,5404.795,1.1907058,0,0,0,0,0.66203594,0.2505207,0.41151524,41.0469,1.0161712,1,68.38555,,,20.836089970729436,-13.10127352169968,288.62950454917404,5.636547067491254,0,6547.2095,6516.4004,6566.81,0.2426,0.2113,0.1143,,0,False,0.0059480667,False,2.5340011629933183,False,False,False
4183942670575016320,J19172382-1612488,219646472,22,0737-0797111,289.34929999999997,-16.213686944444444,-1.834,-26.807,0.138,GaiaDR2 ,3.2298,0.0695,0.11,3.57,9.9871,0.711,0.002642,9.261,8.825,0.157,43.65,4.07,42.5888,23.0,9.273,3.268,4017.41,Yes,No ,Yes,SB1-Short,0.309,2.236, ,0.937,-0.0218,,No ,,,6550.2,1.521,F5,A_N,20.717,K2  ,0.8356000000000001,1.1141000000000003,No,,0,O19,Gaia DR2 4183942670575016320,289.3493083333333,-16.213571666666663,0.711,4183942670587200000,0.43447787,0.002503395,289.34929670619476,-16.213691144070538,3.3553672050563,0.059221935,56.657505,-1.4730998634805479,-27.032267540931876,2.4361525,4118.379,9.98956,2274.6406,1193652.6483801545,3455.6812,1.191393,0,0,0,0,0.70743656,0.27357674,0.43385983,40.403824,2.4826035,1,100.44733,8.359485,1.8767122,21.149293206294438,-12.938880778753317,288.6562810283402,5.981190230515991,3,6433.6914,6410.324,6450.926,0.2762,0.2389,0.1289,6414.9985653264675,0,False,0.002503395,False,2.618260404631389,True,True,False
4183947824546397568,J19171984-1607383,219677923,27,0738-0797354,289.33266999999995,-16.127438888888886,-0.735,-25.583,0.11,GaiaDR2 ,2.0441,0.052,0.0,0.638,10.0389,0.861,0.001921,8.962,8.668,0.038,47.84,3.91,41.6374,10.0,9.379,-3.768,4345.53,No: d>100_pc,   ,No ,SB1-Short,0.353,181.379, ,1.055,-1.2075,,No ,,,6037.4,1.517,G0,A_N,0.0,K2  ,0.6707000000000001,0.8163000000000001,No,,0,O19,Gaia DR2 4183947824546397568,289.3326733333333,-16.127328888888886,0.861,4183947824546397568,0.6964608,0.0048093796,289.3326663328013,-16.127442821966934,3.1223362236348455,0.100096755,31.193182,-0.9945226158153329,-25.982498886570045,4.473083,5332.481,10.04367,3123.2107,1221879.4675688997,4852.356,1.2049417,0,0,0,0,0.85473156,0.3413868,0.51334476,45.850323,3.445912,1,98.82426,11.456874,2.509913,21.222679592567335,-12.888113641706168,288.6518503320175,6.0687943202680374,1,6021.852,6015.7524,6028.709,0.3464,0.2923,0.1573,6035.992893086322,0,False,0.0048093796,False,2.516068038276096,True,True,False
4087856280717586560,J19162232-1627505,219552514,0,0735-0805329,289.09304999999995,-16.46419,-0.828,-26.375,0.102,GaiaDR2 ,3.6775,0.0479,0.0,0.0,10.0537,0.8424,0.002625,8.992,8.642,0.031,15.81,0.38,85.0528,41.0,231.906,12.707,2510.06,Yes,   ,No ,SB2,0.08,35.927, ,0.263,0.4259,,   ,,,6098.4,1.513,G0,S_N,0.0,K2  ,63.19150000000001,75.53580000000001,No,EB (Torres et al. 2020),0,O19,Gaia DR2 4087856280717586560,289.0930536111111,-16.464076388888888,0.8424,4087856280717586560,0.14574763,0.0024003983,289.0930466115567,-16.464193842440764,3.744145039082457,0.026948398,138.93758,-1.2248855073806046,-26.518586961887603,1.4433529,1300.5042,10.0561495,1060.4698,1194779.407965083,1220.0287,1.2010787,0,0,0,0,0.83574677,0.33427334,0.5014734,44.979218,21.37012,1,45.103336,,,20.810090200289878,-12.821078435324365,288.37808200640126,5.765239555408097,0,5966.2773,5944.9307,5991.847,0.2718,0.2296,0.1238,6090.932533077218,0,False,0.0024003983,False,2.922912802252263,True,True,False
4183868006861843328,J19173931-1636348,219495504,29,0733-0837663,289.41380999999996,-16.609791111111107,0.542,-25.457,0.103,GaiaDR2 ,3.3311,0.0509,0.0,0.0,10.0836,0.8464,0.002302,9.003,8.675,0.043,48.0,1.26,42.0933,11.0,7.316,3.629,4345.53,Yes,   ,No ,SB1-Short,0.393,7.914, ,1.866,0.0795,,No ,,,6085.2,1.504,G0,A_N,0.0,K2  ,0.7324000000000002,0.7967000000000002,No,,0,O19,Gaia DR2 4183868006861843328,289.41380749999996,-16.609681388888887,0.8464,4183868006875355904,0.20584406,0.0024261475,289.41380718466166,-16.60979471118956,3.098055882328656,0.046091538,67.21529,1.2728399120468163,-25.53027013375221,1.9307375,2870.3774,10.086034,1831.6002,1163206.7881027174,2765.4307,1.2000104,0,0,0,0,0.8397474,0.3374672,0.50228024,42.814835,2.404293,1,66.01902,,,20.806888444986107,-13.161286526227961,288.66510562839784,5.580378149975385,0,6032.1553,6026.8296,6038.381,0.3113,0.2633,0.1417,6079.226656147593,0,False,0.0024261475,False,2.541480057311766,True,True,False
4087800583580447488,J19152638-1700159,219331767,28,0729-1027720,288.85992999999996,-17.004536944444443,-3.092,-24.875,0.167,GaiaDR2 ,3.8633,0.0763,0.201,12.3,10.0854,0.766,0.002778,9.076,8.835,0.033,41.97,0.63,42.0619,3.0,0.529,0.342,1886.2,Yes,   ,Yes,No,0.662,49.123, ,2.792,0.6117,,No ,,,6356.7,1.504,F5,A_N,4.696,K2  ,0.6810000000000002,1.1753000000000002,No,,0,O19,Gaia DR2 4087800583580447488,288.85994388888884,-17.00443,0.766,4087800583580447488,0.16874185,0.0034723282,288.8599304589342,-17.004540213840635,3.3490907508511545,0.07982891,41.953358,-1.4589124659243722,-24.605697688955733,4.0686817,4034.45,10.088859,2213.7095,1121535.5673330978,3558.1077,1.1974614,0,0,0,0,0.76340294,0.29790688,0.46549606,41.751225,0.27946812,1,91.89006,7.192773,4.6843734,20.21098166496131,-12.845332341741655,288.08515838810024,5.258485754073933,1,5802.7676,5786.029,5829.8857,0.0155,0.0131,0.0071,6297.461454126916,0,False,0.0034723282,False,2.7134931836651166,True,True,False
4088048523454649984,J19153282-1620388,219597943,26,0736-0791888,288.88676999999996,-16.344254999999997,-0.481,-26.894,0.119,GaiaDR2 ,3.2328,0.0488,0.0,0.266,10.0993,0.8345,0.00178,9.03,8.724,0.033,42.07,0.24,41.3879,4.0,0.194,-0.124,1069.44,Yes,   ,No ,No,0.208,1.92, ,0.512,-0.0188,,No ,,,6124.5,1.5,F8,A_N,0.0,K2  ,0.4815000000000001,0.5449,No,,0,O19,Gaia DR2 4088048523454649984,288.8867722222222,-16.344139166666665,0.8345,4088048523454649984,0.18928583,0.0036916733,288.88677109133044,-16.344258744118157,3.3010562033491717,0.021380445,154.39604,-0.5934837884085171,-26.86340302572367,1.3039358,1851.1434,10.102993,1922.0881,1135691.103391653,4654.684,1.1971806,0,0,0,0,0.82519436,0.33194637,0.493248,41.705822,0.32231978,1,42.695633,,,20.83624069645269,-12.591101003431191,288.19654902220316,5.90990149621708,0,6252.3584,6247.8774,6256.881,0.3632,0.3083,0.1658,6113.8540710728785,0,False,0.0036916733,False,2.696257604644824,True,True,False
4184074989936966528,J19195154-1546401,219798575,0,0742-0809706,289.96477,-15.777913888888888,1.462,-26.612,0.113,GaiaDR2 ,3.2296,0.0448,0.0,0.0,10.1139,1.0703,0.00164,8.81,8.352,0.037,38.91,0.29,38.0449,10.0,1.998,-3.196,2487.22,Yes,   ,Yes,SB2,1.063,5.613, ,2.377,-0.022,,   ,,,5408.5,1.496,K0,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4184074989936966528,289.9647633333333,-15.777799444444442,1.0703,4184074989936966528,0.17508349,0.0026826859,289.9647661007425,-15.777917635465213,3.252169661504389,0.021917725,148.38081,1.386311830682115,-26.834121278253928,1.3412417,3037.8464,10.116615,2025.0742,1250775.6904492786,3934.4407,1.2196909,0,0,0,0,1.0590811,0.4474125,0.6116686,39.23244,0.25039095,1,83.22193,,,21.81061342415981,-13.292590712447868,289.3049276691841,6.3333732354981604,0,,,,,,,5399.601680618322,0,False,0.0026826859,False,2.67748126589537,True,True,False
4183932431383476864,J19163976-1626316,219560884,35,0735-0805730,289.16569999999996,-16.44225694444444,0.501,-23.26,0.766,GaiaDR2 ,3.1566,0.3791,1.159,303.0,10.1577,0.8209,0.001836,9.105,8.78,0.041,,,40.1694,20.0,5.292,-1.331,4343.49,Yes,   ,Yes,SB1-Short,0.094,8.971, ,3.649,-0.095,,No ,,,6169.8,1.484,F8,A_N,7.12,K2  ,0.7665000000000002,1.7396000000000003,No,,0,O19,Gaia DR2 4183932431383476864,289.1656977777777,-16.44215694444444,0.8209,4183932431383476864,5.1854835,0.00680542,289.1657000320101,-16.442259710790413,2.2716652978754235,0.17570207,12.929075,-2.3241597266743437,-26.626058360209804,9.364124,934.4857,10.164506,1840.606,1079287.9678084136,2923.6394,1.2083395,0,20,0,20,0.81654644,0.3170929,0.49945354,39.90409,0.64741325,1,52.66332,,,20.86054221388224,-12.875084326847869,288.45040007907863,5.7778555911529965,0,5931.4053,5922.051,5939.9395,0.2171,0.1838,0.0994,6152.630580738513,0,False,0.00680542,True,1.9462276773926241,True,True,False
4183960808219724416,J19195154-1603583,219700055,31,0739-0795330,289.96475999999996,-16.066353888888887,-1.279,-26.734,0.151,GaiaDR2 ,3.151,0.0601,0.0,0.0,10.1652,0.8729,0.001208,9.049,8.711,0.029,,,41.2362,2.0,0.495,-0.264,1886.22,Yes,   ,No ,No,0.93,10.596, ,0.381,-0.1006,,No ,,,5998.8,1.482,G0,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4183960808219724416,289.9647658333333,-16.066238888888886,0.8729,4183960808219724416,0.22031274,0.0042295456,289.96475830313705,-16.06635812365841,3.217247210718181,0.01911764,168.28683,-1.2218104660281779,-26.853302115932877,1.085721,3119.13,10.169468,1781.8762,1090668.1999198408,4918.637,1.2030678,0,0,0,0,0.8641958,0.34839153,0.5158043,40.800842,0.71155256,1,42.067177,,,21.541519894987985,-13.413623553515286,289.26528381864114,6.047638114831895,0,6026.052,6010.362,6041.8525,0.36,0.3036,0.1635,6000.246217868196,0,False,0.0042295456,False,2.706890091159817,False,False,False
4184147420267682944,J19153626-1557460,219736350,36,0740-0788667,288.90110999999996,-15.962919999999999,-0.824,-27.051,0.103,GaiaDR2 ,3.3391,0.0485,0.0,0.0,10.1686,0.8777,0.001887,9.067,8.755,0.038,42.03,0.11,41.6467,5.0,0.349,-0.042,1803.51,Yes,   ,No ,No,0.462,8.676, ,0.438,0.0875,,No ,,,5983.3,1.481,G0,A_N,0.0,K2  ,0.6083000000000001,0.6816000000000001,No,,0,O19,Gaia DR2 4184147420267682944,288.9011136111111,-15.96280361111111,0.8777,4184147420267682944,0.12837414,0.0040340424,288.9011096677696,-15.96292412018887,3.2615554356712266,0.020631026,158.08983,-0.7242757893064655,-27.21026231203375,1.1910614,4556.8037,10.172659,2299.8088,1093330.4269444281,2892.7944,1.2059927,0,0,0,0,0.8715315,0.34988976,0.52164173,42.170483,0.36203665,1,66.12939,,,21.196330988275758,-12.442671499260827,288.25996263304467,6.286238957074199,0,6026.8325,6011.553,6038.3745,0.3777,0.3183,0.1711,5985.718430159562,0,False,0.0040340424,False,2.7397827427540236,False,False,False
4184126426467203456,J19155841-1615258,219630458,30,0737-0795036,288.99339,-16.25729111111111,-0.529,-27.425,0.089,GaiaDR2 ,3.2341,0.0403,0.0,0.0,10.2247,0.8557,0.0015,9.197,8.802,0.033,41.15,0.35,40.3912,4.0,0.324,-1.193,1069.44,Yes,   ,No ,No,0.16,1.584, ,0.89,-0.0175,,No ,,,6054.7,1.465,G0,A_N,0.0,K2  ,0.5946000000000001,0.6828000000000001,No,,0,O19,Gaia DR2 4184126426467203456,288.99339249999997,-16.257173055555555,0.8557,4184126426467203456,0.16658461,0.00399971,288.99339405488206,-16.257294788961172,3.336259179202629,0.01900197,175.57439,-0.5092605322624517,-27.44617485962935,1.1954094,3260.8008,10.2287035,2605.3274,1025412.3659963274,4260.611,1.2020878,0,0,0,0,0.84856224,0.3405075,0.50805473,41.369884,0.76950717,1,56.17399,,,20.961248890105452,-12.64726488953038,288.3099187195013,5.982845433840772,0,6214.6816,6211.878,6217.473,0.372,0.3146,0.1689,6051.77379185588,0,False,0.00399971,False,2.845002407297832,False,False,False
4183937104307997184,J19163339-1620215,219599730,40,0736-0793408,289.13911999999993,-16.339448055555554,-1.388,-26.418,0.105,GaiaDR2 ,3.1206,0.048,0.0,0.0,10.2588,0.8463,0.001581,9.178,8.846,0.037,,,40.5252,4.0,0.291,-0.975,1802.34,Yes,   ,No ,No,0.066,12.606, ,0.516,-0.131,,No ,,,6085.5,1.456,G0,A_N,0.0,K2  ,0.7287000000000001,0.9729000000000002,No,,0,O19,Gaia DR2 4183937104307997184,289.13912611111107,-16.339334166666664,0.8463,4183937104307997184,0.1499009,0.0020551682,289.13912024052627,-16.339451458802532,3.2584984987367505,0.014709824,221.51854,-1.491370604208333,-26.40285493452899,0.9109902,5156.248,10.26085,3615.9749,994362.3458278266,4885.53,1.2038816,0,0,0,0,0.84209347,0.33527756,0.5068159,40.44319,0.36235285,1,61.565178,,,20.945219212247412,-12.808723342227182,288.4385461754521,5.883120491452421,0,6176.442,6170.6836,6182.1,0.3506,0.2967,0.1597,6079.520081439046,0,False,0.0020551682,False,2.8259375789100947,False,False,False
4085480609735772672,J19055304-1945230,217904699,0,0702-0795221,286.47101,-19.756543888888885,0.304,-27.727,0.109,GaiaDR2 ,3.3608,0.0446,0.0,0.0,10.2678,0.8322,0.00191,9.211,8.87,0.03,,,,0.0,,,,Yes,   ,No ,N/A,4.271,24.661, ,1.645,0.1092,,   ,,,6132.1,1.454,F8,A_N,0.0,K2  ,0.3839000000000001,0.4896000000000001,No,,0,O19,Gaia DR2 4085480609735772672,286.4710086111111,-19.75642472222222,0.8322,4085480614053203200,0.1493226,0.0013189316,286.471005390898,-19.75654762409073,3.3066383479636348,0.019630916,168.44034,0.4177760016040777,-27.75781574885746,0.87437534,3822.6594,10.269121,1538.085,975949.4550428775,4632.37,1.1996273,0,0,0,0,0.8236923,0.32889843,0.4947939,-23.236359,0.44225997,1,70.85833,,,16.680035284653478,-11.940461566005107,285.4953531050163,2.8010998612876667,0,6193.2793,6186.7344,6204.0527,0.3206,0.2717,0.1461,6120.475091674579,0,False,0.0013189316,False,2.866054660378131,False,False,False
4185533526471769088,J19185327-1425367,-2147483648,0,0755-0725789,289.72193,-14.427003888888887,-1.199,-27.801,0.119,GaiaDR2 ,3.2604,0.053,0.0,1.27e-15,10.2746,0.9026,0.001208,9.126,8.801,0.033,,,,0.0,,,,Yes,   ,No ,N/A,2.056,10.793, ,1.212,0.0088,,   ,,,5903.9,1.452,G2,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4185533526471769088,289.72193527777773,-14.426884166666666,0.9026,4185533526471769088,0.17269363,0.0023126602,289.7219324274984,-14.427007504526587,3.2443228976468084,0.017367683,186.80228,-1.1564422728272166,-27.88491472798115,0.89356154,3827.0583,10.276899,1417.2677,1003995.7226609102,3939.217,1.2074594,0,0,0,0,0.89548683,0.36215305,0.5333338,39.30584,0.5874229,1,60.234074,,,22.964956637211035,-12.509099451207671,289.25608650062793,7.703617932511628,0,5887.7188,5881.061,5895.9277,0.3499,0.2935,0.1583,5909.58146726706,0,False,0.0023126602,False,2.832519696301894,False,False,False
4088066631036869632,J19150275-1609405,219665632,39,0738-0793709,288.76145999999994,-16.16138388888889,-5.934,-34.839,1.005,GaiaDR2 ,1.8449,0.4973,2.023,961.0,10.2844,0.8441,0.002012,9.186,8.881,0.032,,,40.947,4.0,0.598,-0.553,1802.39,Yes,   ,Yes,No,0.398,234.206, ,9.628,-1.4067,,No ,,,6092.7,1.449,G0,A_N,0.0,K2  ,0.5895000000000001,0.8879000000000001,No,,0,O19,Gaia DR2 4088066631036869632,288.76148666666666,-16.161233888888887,0.8441,4088066631036869632,8.151786,0.0076732635,288.761461302199,-16.16139002911779,3.820823854958875,0.14884432,25.669935,-2.2153712071188485,-29.702090986354925,9.226185,723.54016,10.292108,1987.8931,970525.0611956593,2936.5806,1.2118835,0,0,0,0,0.8369465,0.32521725,0.51172924,41.869083,0.59755117,1,53.561897,,,20.954079728412218,-12.404881296466604,288.1003251506016,6.106766739975618,0,6098.265,6086.566,6107.576,0.2891,0.2442,0.1314,6085.965415246003,0,False,0.0076732635,True,3.202892665087198,True,True,False
4088071230929226496,J19142651-1606340,219684426,38,0738-0792633,288.61048999999997,-16.109593055555553,-0.597,-26.687,0.116,GaiaDR2 ,3.3224,0.0542,0.0,0.0,10.3049,0.8183,0.001476,9.332,8.919,0.031,40.78,0.81,40.4918,4.0,0.417,-1.001,1069.44,Yes,   ,No ,No,0.554,7.443, ,0.324,0.0708,,No ,,,6178.5,1.444,F8,A_N,0.0,K2  ,1.1497000000000002,1.1834000000000002,No,,0,O19,Gaia DR2 4088071230929226496,288.6104927777777,-16.109478055555552,0.8183,4088071230929226496,0.15739736,0.003025055,288.61049440457475,-16.109596666924855,3.2376408644634167,0.016591845,195.13446,-0.6286431647152426,-26.731195131885126,0.97939414,3631.1016,10.307903,1933.4552,936554.1913252709,4995.0337,1.2000564,0,0,0,0,0.80953884,0.32069874,0.4888401,41.59444,0.5318963,1,47.843906,,,20.939386733062516,-12.251560474334337,287.9623481835201,6.176720946906132,0,6029.563,6018.8677,6041.677,0.2516,0.2134,0.1153,6159.935616610613,0,False,0.003025055,False,2.8590466545129534,False,False,False
4087773851703321088,J19165477-1702129,219317665,34,0729-1030373,289.22822999999994,-17.037041944444443,-1.159,-26.82,0.106,GaiaDR2 ,3.3448,0.0437,0.0,0.0,10.3063,0.7409,0.001421,9.413,9.105,0.032,42.58,1.29,41.4205,3.0,0.395,0.085,1886.2,Yes,No ,No ,No,0.667,9.619, ,0.314,0.0932,,No ,,,6444.3,1.443,F5,A_N,0.0,K2  ,0.8334000000000001,1.7500000000000002,No,,0,O19,Gaia DR2 4087773851703321088,289.22823527777774,-17.036926388888887,0.7409,4087773851703321088,0.2196832,0.0020828247,289.2282274870382,-17.037045335558755,3.313220729289294,0.021829577,151.77669,-0.890625310423721,-26.879029699836202,1.1456835,2872.7415,10.308422,1372.2891,900979.545593271,3637.1733,1.1925534,0,0,0,0,0.7338085,0.28649426,0.44731426,42.961266,0.4252522,1,68.32185,,,20.332021207636995,-13.178752477640309,288.4315192386761,5.180359138385231,0,6145.2446,6126.1562,6163.4453,0.1595,0.1366,0.0737,6355.298209952206,0,False,0.0020828247,False,2.9096739379982566,False,False,False
4087838688531416320,J19170481-1636526,219493488,41,0733-0836782,289.27007999999995,-16.61472111111111,-1.26,-26.424,0.109,GaiaDR2 ,3.3016,0.0463,0.0,0.0,10.3165,0.7813,0.0015,9.333,9.033,0.031,42.7,0.41,41.4493,3.0,0.351,0.126,1886.21,Yes,   ,No ,No,0.292,5.223, ,0.398,0.05,,No ,,,6304.0,1.441,F8,A_N,0.0,K2  ,0.6015000000000001,0.9488000000000002,No,,0,O19,Gaia DR2 4087838688531416320,289.2700855555555,-16.61460722222222,0.7813,4087838688531416320,0.22906715,0.0025930405,289.27008047264206,-16.614725030427834,3.280763282250061,0.020358004,161.15349,-1.231591255590755,-26.517762845846665,1.0740126,3461.9072,10.319069,2563.147,911730.4750994977,3611.585,1.1975738,0,0,0,0,0.77482224,0.30398273,0.4708395,42.115906,0.34585208,1,51.03846,,,20.743023906747553,-13.038306506549628,288.5272825190635,5.593722896045932,0,5865.204,5851.841,5884.5327,0.0814,0.069,0.0373,6259.333430473959,0,False,0.0025930405,False,2.898943387471167,False,False,False
4184134707164144384,J19163344-1607515,219676654,37,0738-0796246,289.13933999999995,-16.131099999999996,-1.19,-26.357,0.191,GaiaDR2 ,2.1748,0.1198,0.25,15.5,10.3244,0.8086,0.001749,9.316,8.952,0.033,40.32,1.85,40.7621,6.0,7.292,5.537,4316.64,No: d>100_pc,   ,No ,SB1-Short,0.258,151.974, ,0.383,-1.0768,,No ,,,6211.1,1.439,F8,A_N,0.0,K2  ,0.7753000000000001,1.2410000000000003,No,,0,O19,Gaia DR2 4184134707164144384,289.13934527777775,-16.130986388888886,0.8086,4184134707164144384,1.1986387,0.0024309158,289.1393441232645,-16.131103880869805,3.5631873521241912,0.09465516,37.64388,-1.5247108546758001,-26.275363682215637,5.677809,2849.5208,10.32684,1723.4337,916114.7779050703,3562.6086,1.1977383,0,0,0,0,0.80305576,0.3192358,0.48381996,40.413773,1.3480666,1,86.423256,13.288769,3.2338176,21.139086334346405,-12.721206621766969,288.4662313768997,6.089640772963946,2,6158.6963,6123.352,6183.719,0.3031,0.2582,0.1396,6186.852115765991,0,False,0.0024309158,False,3.086033691309371,True,True,False
4183951187492990336,J19183120-1614421,219634967,42,0737-0798739,289.63000999999997,-16.245183888888885,-1.261,-27.04,0.134,GaiaDR2 ,3.4174,0.0568,0.0,0.0,10.3358,0.8058,0.001985,9.32,8.992,0.029,43.48,0.35,41.5837,6.0,0.494,0.198,3334.36,Yes,   ,No ,No,0.556,15.446, ,0.542,0.1658,,No ,,,6220.6,1.436,F8,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4183951187492990336,289.63001555555553,-16.245067499999998,0.8058,4183951088722812544,0.14469081,0.002380371,289.6300067253355,-16.245187377407014,3.277806512679505,0.017193213,190.64536,-1.1162282090138014,-27.1403344548296,1.114293,3155.1238,10.338147,1381.2255,904867.2997683852,3442.7532,1.1974436,0,0,0,0,0.79898643,0.3172722,0.48171425,42.173622,0.37141454,1,74.78994,10.0672,1.8780943,21.2361503292673,-13.196711349202953,288.92061505843367,5.914012768813749,0,6123.9097,6096.7925,6136.813,0.2946,0.2509,0.1357,6194.5175826618415,0,False,0.002380371,False,2.916063732388867,False,False,False
